transaction_id,date,product_id,outlet_id,distributor_id,qty_sold,sell_in_value,sell_out_value,stock_available
1514,2025-12-22,1,37,2,40,301661,287382,16
1515,2025-11-06,25,23,9,42,95581,80399,216
1516,2025-12-15,15,71,12,67,2449415,2119798,363
1517,2025-04-27,14,120,3,70,435609,378955,500
1518,2025-03-06,24,28,7,21,1355424,1138863,421
1519,2025-10-14,20,108,2,120,2052428,1687164,328
1520,2025-07-27,27,49,3,14,1608092,1445238,99
1521,2025-05-19,4,14,2,93,2579962,2397102,171
1522,2025-01-15,8,37,3,139,496544,379867,305
1523,2025-01-06,25,117,5,49,2363961,1882651,475
1524,2025-01-17,8,35,2,146,2418929,1839162,404
1525,2025-09-05,2,7,6,24,1344382,1010908,182
1526,2025-05-25,13,65,4,81,1688468,1548170,498
1527,2025-03-08,23,87,2,118,2461596,2353772,257
1528,2025-02-21,17,104,3,7,2512792,2344676,244
1529,2025-10-28,28,110,1,75,726218,569974,237
1530,2025-02-10,21,12,12,60,954489,893133,334
1531,2025-03-14,25,92,3,180,3101730,3034187,311
1532,2025-11-30,17,120,6,115,600282,497018,184
1533,2025-11-16,28,56,1,100,1052902,840246,312
1534,2025-11-07,3,20,10,128,458550,428784,73
1535,2025-06-08,18,112,2,128,444742,380079,86
1536,2025-06-01,6,9,5,148,1573909,1308350,36
1537,2025-04-02,23,99,8,67,2035000,1984229,390
1538,2025-08-15,21,119,3,32,2435440,2100078,186
1539,2025-05-27,13,53,10,34,1898965,1584398,432
1540,2025-11-16,11,48,2,106,2172076,1853912,449
1541,2025-12-16,2,80,11,15,1076836,980934,287
1542,2025-01-05,5,110,2,75,1626310,1278909,204
1543,2025-02-07,8,50,8,24,1513551,1297343,328
1544,2025-10-01,27,60,2,22,806121,740268,469
1545,2025-07-23,25,56,4,103,1428754,1092751,175
1546,2025-11-06,16,28,12,122,529519,431042,19
1547,2025-10-07,5,61,3,55,1392960,1226762,307
1548,2025-07-14,2,120,6,111,2035623,1626639,108
1549,2025-01-12,25,88,7,70,1107263,992338,42
1550,2025-03-14,3,36,7,29,1821841,1732513,231
1551,2025-08-03,17,28,11,67,822080,773598,47
1552,2025-08-08,11,97,5,43,883011,733193,214
1553,2025-09-04,16,69,12,42,2972130,2527678,467
1554,2025-12-21,19,50,1,144,2554539,2032566,370
1555,2025-12-08,19,79,3,83,2835281,2769685,480
1556,2025-06-12,1,20,8,38,2144826,2034987,58
1557,2025-12-12,14,34,9,1,1939781,1875699,438
1558,2025-03-06,21,58,11,208,642205,487042,381
1559,2025-04-07,14,90,9,43,2570539,2151124,178
1560,2025-04-18,7,87,10,4,1602967,1502251,8
1561,2025-06-04,10,65,2,128,2771732,2715690,211
1562,2025-07-30,12,46,9,110,2244333,2186061,171
1563,2025-02-28,6,59,7,96,791952,694647,83
1564,2025-10-05,14,49,5,112,2709638,2208753,317
1565,2025-02-20,3,104,2,23,2774723,2091525,477
1566,2025-07-30,4,64,12,140,468180,419353,257
1567,2025-10-25,26,5,11,75,1814295,1449132,397
1568,2025-08-21,18,49,2,51,2019537,1956177,179
1569,2025-08-26,14,117,11,102,81898,79122,400
1570,2025-04-25,17,37,5,68,1339315,1262774,407
1571,2025-08-01,22,31,1,107,187047,140953,78
1572,2025-07-11,27,105,9,82,1455469,1148648,292
1573,2025-08-09,8,72,7,50,2634814,2366642,424
1574,2025-01-27,26,120,10,110,590521,570478,199
1575,2025-03-30,13,116,6,186,1000383,850928,50
1576,2025-12-30,26,17,9,31,2698455,2381912,200
1577,2025-11-18,9,108,9,41,1402263,1117414,47
1578,2025-01-14,14,2,11,40,166678,148703,278
1579,2025-02-10,19,49,1,34,1952981,1749727,398
1580,2025-07-03,6,31,11,57,1295383,1029286,430
1581,2025-05-06,24,100,7,67,2815127,2144851,42
1582,2025-03-15,21,3,11,208,677279,525239,474
1583,2025-11-02,4,14,3,73,1148885,1098057,47
1584,2025-02-09,16,109,6,54,1689134,1305961,407
1585,2025-01-12,14,10,8,20,932045,846378,192
1586,2025-06-10,21,117,8,42,804162,658378,462
1587,2025-04-02,22,73,11,9,541602,527769,177
1588,2025-09-05,20,77,9,2,714328,621466,130
1589,2025-03-04,7,78,1,193,205280,178416,389
1590,2025-03-20,7,111,6,42,1343980,1017103,70
1591,2025-04-23,3,94,12,33,1172356,953058,102
1592,2025-02-17,12,91,9,76,2008923,1851011,253
1593,2025-08-12,17,52,4,65,775444,616874,433
1594,2025-05-24,13,14,10,80,744799,694631,488
1595,2025-09-07,14,114,8,109,2551188,2351757,417
1596,2025-06-13,20,14,10,99,1850669,1473013,180
1597,2025-07-11,21,105,2,116,751493,717355,490
1598,2025-09-19,9,76,7,76,2582865,2428249,330
1599,2025-09-29,12,51,1,30,804573,753144,219
1600,2025-04-06,12,32,2,56,2805467,2343916,74
1601,2025-06-10,4,2,6,3,1429378,1142312,290
1602,2025-06-14,8,72,2,99,1239564,1101246,269
1603,2025-04-22,4,72,5,20,2457314,2347503,215
1604,2025-12-16,25,56,6,82,881103,700775,410
1605,2025-09-10,16,6,5,108,550208,428359,87
1606,2025-11-04,11,76,7,61,2467654,1862811,9
1607,2025-11-26,26,110,10,2,1986811,1620053,430
1608,2025-07-26,2,115,9,136,214082,177174,8
1609,2025-02-05,16,13,7,78,1202064,989242,177
1610,2025-07-24,3,72,6,127,2618258,1992040,152
1611,2025-12-23,15,64,11,32,1618275,1562722,52
1612,2025-01-15,8,7,1,36,490971,480422,441
1613,2025-12-19,24,56,4,44,419168,332805,461
1614,2025-07-08,27,116,9,2,2936693,2788811,132
1615,2025-01-23,4,7,5,20,1156151,954686,313
1616,2025-07-14,9,90,3,36,2497180,2137485,64
1617,2025-06-13,28,19,10,106,2721367,2320671,62
1618,2025-09-25,17,31,10,123,2823563,2435955,143
1619,2025-06-14,25,94,8,58,435034,352671,151
1620,2025-12-31,3,46,9,63,2816062,2531191,438
1621,2025-04-16,23,10,2,127,302777,241879,343
1622,2025-04-21,15,105,7,49,2095333,1621877,106
1623,2025-10-30,25,68,9,81,1357890,1239696,335
1624,2025-03-20,28,65,2,47,1354710,1301660,197
1625,2025-08-20,28,80,9,52,1728581,1371161,142
1626,2025-08-05,6,88,5,148,2769515,2142150,236
1627,2025-02-24,24,15,4,5,1982931,1572497,14
1628,2025-09-01,22,68,8,91,1163917,904613,281
1629,2025-02-13,12,56,4,39,1714836,1484197,260
1630,2025-06-20,2,57,5,95,460256,350393,195
1631,2025-08-05,7,38,4,104,790903,701239,271
1632,2025-11-08,16,67,7,28,2906994,2213589,127
1633,2025-02-26,8,15,1,10,2462691,1997786,33
1634,2025-09-30,4,36,4,104,1693781,1423391,112
1635,2025-12-21,9,64,4,44,903857,750161,147
1636,2025-12-28,20,37,12,1,445281,352915,464
1637,2025-12-25,20,62,12,79,2935412,2362661,161
1638,2025-12-15,3,22,3,86,1959315,1533402,6
1639,2025-12-08,16,55,6,6,794552,773977,451
1640,2025-02-09,6,87,1,91,2037387,1801307,250
1641,2025-05-07,16,15,1,5,2429289,2201933,148
1642,2025-04-27,17,65,3,38,443887,343123,411
1643,2025-06-21,15,63,12,90,2338894,1892605,249
1644,2025-05-10,12,59,1,91,1313047,1199253,456
1645,2025-09-23,25,85,10,124,522954,424683,265
1646,2025-11-24,1,19,7,57,2815585,2755444,182
1647,2025-09-12,1,32,10,111,1557516,1242042,45
1648,2025-04-10,13,82,2,71,2679374,2427846,460
1649,2025-08-19,17,23,5,90,1439135,1208781,213
1650,2025-05-22,10,25,1,149,2231364,2033714,427
1651,2025-11-10,4,56,8,146,1505414,1228920,496
1652,2025-01-05,16,119,11,38,2005877,1818552,267
1653,2025-05-29,20,72,11,42,1323581,1140886,33
1654,2025-05-31,1,59,1,56,1237060,1162661,63
1655,2025-01-28,16,40,1,111,1527466,1377557,0
1656,2025-01-26,9,18,6,73,2155512,1946481,393
1657,2025-10-15,5,12,12,70,648293,634717,100
1658,2025-08-10,19,118,2,75,967956,733121,477
1659,2025-07-01,8,104,11,99,1822358,1534053,462
1660,2025-02-20,9,118,5,80,776881,683421,347
1661,2025-06-15,26,75,3,52,1098661,858283,283
1662,2025-04-13,10,40,2,77,2426765,2337550,236
1663,2025-10-07,6,49,7,25,631371,549994,355
1664,2025-06-10,17,120,11,92,2014523,1675004,238
1665,2025-08-04,14,60,1,144,160822,156033,215
1666,2025-02-15,25,18,10,78,1067729,943310,191
1667,2025-03-07,20,70,10,106,384364,355047,201
1668,2025-03-06,13,86,1,166,3111757,2663199,27
1669,2025-02-13,2,35,11,28,1448730,1284586,420
1670,2025-05-29,19,62,12,85,305285,237490,299
1671,2025-12-12,17,95,12,14,2992609,2385602,73
1672,2025-10-15,24,64,3,58,2884010,2587313,79
1673,2025-06-04,21,40,12,2,2084049,1861978,102
1674,2025-02-28,3,1,3,31,2230293,1722407,104
1675,2025-02-23,16,4,9,114,1688772,1288195,62
1676,2025-06-03,13,62,3,61,2343106,1897593,313
1677,2025-12-15,15,110,11,32,1863422,1460245,11
1678,2025-04-05,5,105,12,62,766284,664865,358
1679,2025-10-07,7,61,8,75,1264037,1142099,491
1680,2025-10-29,16,48,11,71,1690766,1418111,409
1681,2025-02-24,15,54,7,38,167317,136394,61
1682,2025-10-16,13,2,10,78,192956,173346,457
1683,2025-12-03,20,57,1,91,634281,543971,370
1684,2025-08-23,9,2,3,92,2149829,2035550,257
1685,2025-04-18,12,116,12,135,1688397,1465529,89
1686,2025-12-02,5,46,11,145,1473089,1260493,439
1687,2025-03-13,9,101,11,109,2383158,1824756,429
1688,2025-11-27,16,49,8,47,2466082,2251421,259
1689,2025-12-04,17,34,3,83,2519824,2443460,178
1690,2025-10-27,20,107,7,18,238446,180453,375
1691,2025-03-23,8,13,11,39,3002687,2897214,243
1692,2025-06-15,25,30,12,61,492213,471024,89
1693,2025-07-16,25,54,2,16,2616509,2113122,19
1694,2025-02-07,15,98,6,8,780090,642690,357
1695,2025-08-19,13,18,11,147,2383996,1897515,129
1696,2025-09-09,15,87,5,58,893863,822975,222
1697,2025-09-28,26,102,4,23,2491537,1882545,491
1698,2025-12-09,4,27,1,36,71962,59922,208
1699,2025-10-18,18,111,2,88,827222,750243,490
1700,2025-11-25,17,64,4,54,2442305,2296602,256
1701,2025-06-30,12,80,9,36,331667,282229,320
1702,2025-07-12,28,10,10,21,583483,542609,152
1703,2025-02-21,4,64,4,14,2572830,2249486,11
1704,2025-04-25,27,38,5,100,2999742,2496739,446
1705,2025-03-22,10,10,9,207,1487497,1407521,477
1706,2025-11-09,17,40,7,15,2339845,2130263,56
1707,2025-10-26,16,120,5,8,185370,153440,133
1708,2025-04-13,11,114,1,36,906616,794041,375
1709,2025-06-18,25,85,1,61,2120120,1625643,485
1710,2025-10-16,20,90,1,89,346801,335869,306
1711,2025-11-10,3,114,9,123,593013,481655,21
1712,2025-02-23,2,64,9,58,2777710,2307052,244
1713,2025-06-05,26,109,4,6,282182,213346,400
1714,2025-04-11,18,78,7,5,2367336,2038039,198
1715,2025-07-13,23,17,7,110,2354958,1840840,224
1716,2025-03-02,20,116,6,127,1207091,1000580,470
1717,2025-01-30,8,30,2,3,1002635,847231,385
1718,2025-10-02,19,6,1,64,288587,221525,64
1719,2025-08-13,6,37,1,81,1516611,1347593,455
1720,2025-05-06,10,17,10,102,2057819,1854597,336
1721,2025-02-09,3,33,9,53,2125883,1939248,416
1722,2025-07-02,28,29,8,78,1589031,1476921,149
1723,2025-12-01,8,68,5,82,2976666,2603173,53
1724,2025-01-28,12,116,7,125,1223498,939698,466
1725,2025-03-12,27,67,4,110,3317028,2648570,190
1726,2025-03-14,2,31,12,158,3886276,3597775,487
1727,2025-02-28,1,64,1,70,1215879,1076411,153
1728,2025-02-13,2,36,10,99,2127679,1604983,195
1729,2025-07-16,15,6,4,53,1641012,1300367,220
1730,2025-09-30,2,85,5,9,2321421,2148449,479
1731,2025-01-14,20,97,6,68,2528660,2022435,14
1732,2025-06-24,24,107,10,112,1843271,1714243,475
1733,2025-01-30,26,14,9,100,2893610,2361493,480
1734,2025-10-01,15,55,10,146,2226478,1803053,491
1735,2025-07-15,15,96,4,34,113683,92601,349
1736,2025-05-21,3,32,9,76,1465713,1291804,19
1737,2025-11-12,9,47,5,65,2789010,2611516,311
1738,2025-01-07,4,40,10,83,1159466,1095633,227
1739,2025-08-25,1,57,1,120,205205,199490,245
1740,2025-11-23,28,72,4,105,295722,261211,40
1741,2025-05-22,20,71,6,17,1897337,1501466,392
1742,2025-05-22,9,112,8,33,1003864,898435,75
1743,2025-11-13,21,7,4,30,2795594,2121451,350
1744,2025-09-17,28,57,10,82,225974,198243,116
1745,2025-02-01,23,34,5,5,2895364,2734190,434
1746,2025-06-30,18,92,1,61,1516872,1175739,259
1747,2025-08-16,4,66,2,61,905813,747233,190
1748,2025-12-15,14,10,11,110,1237342,968725,167
1749,2025-11-07,26,47,6,105,2784594,2328434,482
1750,2025-05-31,20,4,3,95,237110,193695,76
1751,2025-10-30,1,14,10,55,1363260,1182605,399
1752,2025-09-18,26,75,12,89,951224,796301,298
1753,2025-01-17,22,93,3,98,2772992,2129775,39
1754,2025-04-25,19,65,10,141,1803555,1576239,62
1755,2025-09-28,26,7,10,121,2814875,2450695,225
1756,2025-06-12,9,25,10,76,1073531,886304,409
1757,2025-07-05,8,59,6,30,2956959,2381655,375
1758,2025-07-29,12,11,6,144,2170822,1666284,185
1759,2025-12-01,16,78,4,115,1806785,1450569,423
1760,2025-03-06,18,32,7,210,3980197,3111607,133
1761,2025-05-27,11,41,2,21,1763384,1493295,75
1762,2025-10-22,16,81,4,47,1954504,1472851,61
1763,2025-08-03,9,98,9,121,473605,368972,17
1764,2025-08-09,1,89,3,19,605232,525599,271
1765,2025-07-18,14,46,3,103,2973130,2610694,364
1766,2025-05-31,4,44,6,28,239740,183871,471
1767,2025-07-01,15,117,7,116,1877416,1532979,244
1768,2025-12-25,5,94,3,131,401438,315136,3
1769,2025-10-31,19,48,11,117,1641212,1351867,90
1770,2025-09-18,24,76,5,25,1024183,838181,174
1771,2025-01-25,19,67,9,149,2181662,2059783,218
1772,2025-05-27,11,50,6,46,650609,494231,483
1773,2025-04-18,14,67,5,148,2631499,2163893,177
1774,2025-05-26,6,16,5,71,2091098,1779421,453
1775,2025-03-28,10,118,5,39,1430398,1292049,72
1776,2025-02-19,7,71,9,44,164714,146205,20
1777,2025-10-04,18,103,4,2,2098355,1975550,13
1778,2025-07-09,7,37,10,110,1915729,1666311,425
1779,2025-08-21,10,118,2,31,1913969,1826773,252
1780,2025-05-15,3,111,3,72,2854796,2217566,181
1781,2025-02-10,24,102,4,20,1422022,1117776,171
1782,2025-05-22,15,81,12,132,2868914,2664419,361
1783,2025-12-19,11,115,1,111,471270,454513,406
1784,2025-09-24,11,25,9,10,2711273,2424625,125
1785,2025-03-12,19,49,4,71,1627766,1396829,248
1786,2025-04-06,24,64,5,34,882875,791053,45
1787,2025-09-22,28,93,12,55,63412,53893,251
1788,2025-10-13,20,27,12,46,212792,180059,134
1789,2025-11-11,13,81,10,61,2724769,2262108,271
1790,2025-12-03,6,113,5,60,1275222,1152334,250
1791,2025-11-19,13,77,6,140,2067288,1690929,112
1792,2025-02-27,25,98,5,108,1925579,1588297,339
1793,2025-08-06,4,23,8,82,2820811,2189269,356
1794,2025-07-23,23,17,8,126,2571023,2171899,120
1795,2025-01-15,10,35,9,56,1765494,1348810,395
1796,2025-06-15,9,87,6,106,1691559,1583429,217
1797,2025-07-24,9,117,1,69,2086357,1914197,173
1798,2025-11-22,27,6,5,115,1768874,1416693,448
1799,2025-03-27,18,27,11,40,3671336,3269224,66
1800,2025-11-06,18,3,12,6,1640430,1264374,360
1801,2025-06-20,12,99,9,17,2796982,2129396,107
1802,2025-07-05,18,26,3,138,1708957,1619640,117
1803,2025-05-29,26,21,6,85,1783905,1426395,375
1804,2025-05-08,1,5,1,135,480003,415368,405
1805,2025-09-06,2,21,5,78,151688,121790,395
1806,2025-12-19,8,5,5,32,1634846,1472527,67
1807,2025-05-19,28,11,2,19,2166066,1984302,390
1808,2025-08-01,1,2,12,139,2587016,2487064,48
1809,2025-10-29,26,51,4,80,1407808,1193518,380
1810,2025-01-12,10,36,8,52,468084,379514,335
1811,2025-10-23,16,49,5,110,440331,352757,208
1812,2025-10-15,9,62,5,137,2174807,1753462,8
1813,2025-09-12,24,51,6,140,504261,430650,295
1814,2025-01-13,13,99,4,115,1601144,1376448,55
1815,2025-11-26,10,43,3,22,450090,395630,106
1816,2025-09-08,19,32,2,37,1741122,1552719,242
1817,2025-09-25,24,108,10,60,297182,275340,129
1818,2025-07-30,10,95,6,39,203132,167366,289
1819,2025-11-03,14,112,1,69,2945736,2351055,287
1820,2025-09-08,18,64,6,61,1399886,1198464,247
1821,2025-09-21,18,110,12,21,490585,415972,39
1822,2025-07-12,5,97,1,42,2230782,2056946,85
1823,2025-04-12,15,112,2,10,1829149,1580187,320
1824,2025-09-26,16,18,12,141,1803837,1518584,151
1825,2025-03-02,14,38,12,98,3138016,2586192,455
1826,2025-07-10,19,84,3,37,1267173,1102881,104
1827,2025-11-11,23,48,9,65,2030173,1738766,479
1828,2025-06-19,24,93,3,43,2249402,2057007,242
1829,2025-01-06,11,54,3,39,2023392,1548746,500
1830,2025-01-03,10,90,4,52,2961036,2284690,234
1831,2025-06-19,4,8,10,120,2543322,1999010,179
1832,2025-11-22,18,114,4,89,2687469,2024335,98
1833,2025-05-21,10,106,7,150,1332409,1111859,392
1834,2025-07-26,9,72,9,52,374958,332327,52
1835,2025-04-21,9,23,5,145,479170,373341,267
1836,2025-10-28,21,99,7,85,2464475,2285936,303
1837,2025-11-06,9,104,12,122,927895,731796,401
1838,2025-04-29,7,12,10,38,651183,513072,447
1839,2025-01-01,11,10,1,36,2196247,2054949,217
1840,2025-12-07,16,42,5,129,541977,436496,201
1841,2025-07-13,25,50,12,122,1538942,1264556,267
1842,2025-06-12,17,11,10,55,746742,722445,426
1843,2025-05-23,23,19,7,144,1902401,1641242,403
1844,2025-05-09,22,16,9,112,2785072,2311836,12
1845,2025-07-07,28,60,11,89,1828711,1461449,286
1846,2025-04-08,13,48,3,3,871396,742149,269
1847,2025-04-10,1,76,5,85,444719,426725,468
1848,2025-05-10,17,118,1,70,190627,171347,328
1849,2025-09-03,13,6,12,65,1199968,1072546,497
1850,2025-10-20,27,4,12,121,2598233,2326497,251
1851,2025-03-30,16,96,11,196,680027,515993,14
1852,2025-11-10,23,20,12,46,602172,463100,427
1853,2025-03-03,2,57,11,22,1915204,1479340,278
1854,2025-05-23,28,25,11,5,1445298,1362298,434
1855,2025-06-12,23,22,10,94,2215688,1668987,340
1856,2025-07-26,14,108,11,16,322440,256138,389
1857,2025-09-14,5,94,5,22,773874,659326,141
1858,2025-11-08,7,89,9,105,775481,694923,431
1859,2025-01-02,10,36,9,90,543730,450498,290
1860,2025-12-23,3,73,8,23,537636,516744,93
1861,2025-02-14,6,41,10,6,760245,708099,111
1862,2025-11-23,12,59,2,64,1340932,1263936,328
1863,2025-04-08,24,97,12,34,1352277,1030796,361
1864,2025-05-27,6,36,3,145,1373474,1160882,427
1865,2025-04-07,9,114,4,46,1287035,1042049,225
1866,2025-05-16,3,63,6,149,1575104,1307710,328
1867,2025-09-25,15,107,11,44,204061,197617,299
1868,2025-07-17,5,69,10,54,2995187,2545268,330
1869,2025-12-16,26,37,4,88,2984560,2903239,282
1870,2025-05-18,3,66,4,67,965427,827919,16
1871,2025-03-01,17,85,11,67,2860443,2237316,300
1872,2025-06-15,12,73,7,9,1402126,1277752,322
1873,2025-07-03,28,116,1,41,1817512,1561904,172
1874,2025-11-28,4,24,6,79,732604,628115,95
1875,2025-01-12,15,104,10,117,2539632,2241154,222
1876,2025-07-24,16,107,4,65,1615376,1434803,247
1877,2025-12-14,13,39,1,60,2176347,1686248,218
1878,2025-05-18,19,52,10,8,737974,640419,472
1879,2025-06-03,20,90,9,51,2432315,2244845,66
1880,2025-12-06,11,101,1,24,1347187,1256061,72
1881,2025-06-27,15,51,3,118,53536,48261,102
1882,2025-03-30,10,40,2,67,1456875,1380076,223
1883,2025-02-16,24,32,3,143,1619751,1216655,81
1884,2025-06-26,4,61,9,101,2980894,2381356,241
1885,2025-12-09,13,107,8,63,451918,379223,162
1886,2025-03-10,13,99,6,102,4032145,3701450,217
1887,2025-11-02,13,69,2,89,2098117,1896848,496
1888,2025-10-28,1,29,10,46,1036322,865225,174
1889,2025-09-14,27,1,10,102,374092,336115,70
1890,2025-09-13,7,6,4,78,1876202,1447218,196
1891,2025-12-01,6,55,3,73,1354814,1136645,420
1892,2025-09-04,2,34,7,46,735948,619366,264
1893,2025-02-24,15,104,2,89,2927567,2689012,335
1894,2025-07-27,26,104,1,42,1388091,1082169,259
1895,2025-07-16,22,59,1,125,2792308,2710721,205
1896,2025-08-05,25,7,5,109,1134852,1044829,59
1897,2025-11-06,26,103,8,129,1613742,1500184,364
1898,2025-06-21,28,69,6,29,800107,780559,272
1899,2025-07-16,28,87,2,39,79178,65522,478
1900,2025-12-29,19,34,4,132,2627484,2410334,232
1901,2025-08-11,2,60,5,11,559823,531617,235
1902,2025-07-07,2,114,10,95,1108335,939770,345
1903,2025-06-01,25,105,1,139,1170867,926281,182
1904,2025-08-02,1,58,6,77,2717504,2060388,57
1905,2025-07-02,24,5,9,102,1092816,863656,273
1906,2025-02-18,5,94,3,127,1858166,1775152,176
1907,2025-08-23,23,80,4,135,2436845,2084566,39
1908,2025-06-17,12,5,3,26,1651859,1433657,371
1909,2025-02-10,11,119,11,78,1822218,1534617,94
1910,2025-05-12,24,84,12,21,1867959,1815631,406
1911,2025-04-09,19,34,5,132,2311390,2187675,124
1912,2025-12-22,26,7,6,147,2033563,1625829,478
1913,2025-08-12,9,96,12,48,1211209,1048131,23
1914,2025-11-06,13,117,3,73,1193700,896661,106
1915,2025-01-10,26,54,11,34,1202463,975705,306
1916,2025-11-22,11,13,4,58,125803,114867,113
1917,2025-02-02,20,37,12,118,2515890,2130395,304
1918,2025-06-18,18,50,8,143,102710,85134,163
1919,2025-06-27,27,57,3,119,2142851,1710952,357
1920,2025-03-29,22,50,5,145,259468,234029,292
1921,2025-02-10,21,63,9,89,398513,317908,271
1922,2025-07-09,10,38,6,116,2879063,2468789,79
1923,2025-11-16,19,22,10,91,2419330,2054621,391
1924,2025-01-12,25,37,9,126,1034481,865152,275
1925,2025-03-09,13,78,2,35,2393851,1915584,56
1926,2025-10-20,10,23,3,103,2357162,1989347,384
1927,2025-04-22,14,116,10,72,1389675,1288527,322
1928,2025-02-24,22,114,11,82,2156818,1883321,200
1929,2025-04-26,28,52,8,119,1250759,1175728,230
1930,2025-03-22,28,23,7,103,89595,78172,171
1931,2025-08-26,21,23,11,26,1657900,1464649,214
1932,2025-08-03,14,25,11,8,2645753,2120741,312
1933,2025-11-14,17,11,10,147,1764527,1707113,166
1934,2025-11-09,8,22,10,121,2920426,2251421,189
1935,2025-01-12,24,77,11,100,2365496,2052321,98
1936,2025-03-24,15,48,12,86,1098843,943465,364
1937,2025-04-13,11,17,5,17,179561,143219,236
1938,2025-08-24,8,88,10,114,1064533,993478,498
1939,2025-08-25,17,83,2,85,718012,578946,369
1940,2025-02-05,1,96,1,105,2230062,2183170,441
1941,2025-07-17,3,101,7,67,2303773,1791934,397
1942,2025-11-07,21,69,12,7,1889290,1625896,371
1943,2025-01-31,10,104,7,11,1574097,1325183,474
1944,2025-09-19,21,84,8,110,570332,441341,433
1945,2025-05-15,25,106,10,29,758642,632925,336
1946,2025-06-23,5,117,4,124,931160,755018,168
1947,2025-11-25,23,10,8,126,1076465,994767,175
1948,2025-06-01,23,57,6,116,2984174,2415157,140
1949,2025-11-01,2,98,3,38,2238500,1827374,113
1950,2025-07-09,19,47,12,75,1336236,1292543,81
1951,2025-10-18,21,40,8,113,2873935,2350368,380
1952,2025-12-22,5,19,10,75,1661563,1344504,116
