transaction_id,date,month,quarter,is_ramadan_period,product_name,category,sub_category,brand,outlet_name,outlet_type,region,city,distributor_name,qty_sold,sell_in_value,sell_out_value,stock_available
398,2025-01-19,January,1,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Swalayan Manado 103,Modern Trade,Sulawesi,Manado,PT Distribusi JawaTimur 12,108,991685,817162,213
399,2025-06-13,June,2,False,Ceria Lotion,Personal Care,Lotion,Ceria,Warung Makassar 106,Modern Trade,Sulawesi,Makassar,PT Distribusi SumateraSelatan 2,147,1613670,1254567,344
400,2025-01-27,January,1,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Minimarket Makassar 29,Modern Trade,Sulawesi,Makassar,PT Distribusi Jakarta 9,12,1731600,1326151,238
401,2025-05-25,May,2,False,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Minimarket Magelang 109,Modern Trade,Jawa Tengah,Magelang,PT Distribusi Kalimantan 5,84,412327,361697,4
402,2025-07-08,July,3,False,Nuansa Deodoran,Personal Care,Deodoran,Nuansa,Swalayan Bandung 38,General Trade,Jawa Barat,Bandung,PT Distribusi Jakarta 10,78,2661866,2144916,188
403,2025-10-30,October,4,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Minimarket Balikpapan 99,Modern Trade,Kalimantan,Balikpapan,PT Distribusi SumateraUtara 4,140,1078136,845938,477
404,2025-07-29,July,3,False,Nuansa Sabun Mandi,Personal Care,Sabun Mandi,Nuansa,Toko Bekasi 30,Modern Trade,Jawa Barat,Bekasi,PT Distribusi Jakarta 9,89,2717333,2562722,449
405,2025-01-05,January,1,False,Harmoni Kecap,Food & Beverage,Kecap,Harmoni,Minimarket Jakarta Timur 1,General Trade,Jakarta,Jakarta Timur,PT Distribusi SumateraSelatan 11,97,1339793,1036876,271
406,2025-05-02,May,2,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Warung Medan 63,Modern Trade,Sumatera Utara,Medan,PT Distribusi SumateraSelatan 1,37,1223672,943935,471
407,2025-04-29,April,2,False,Ceria Pembersih Lantai,Household,Pembersih Lantai,Ceria,Swalayan Medan 67,General Trade,Sumatera Utara,Medan,PT Distribusi JawaBarat 7,96,1972912,1921907,43
408,2025-10-25,October,4,False,Harmoni Sampo,Personal Care,Sampo,Harmoni,Swalayan Bogor 65,General Trade,Jawa Barat,Bogor,PT Distribusi Kalimantan 3,101,363861,322430,31
409,2025-08-11,August,3,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Toko Medan 17,General Trade,Sumatera Utara,Medan,PT Distribusi SumateraUtara 4,75,1144675,1082530,474
410,2025-07-21,July,3,False,Rumahku Pewangi Pakaian,Household,Pewangi Pakaian,Rumahku,Warung Binjai 107,Modern Trade,Sumatera Utara,Binjai,PT Distribusi JawaTimur 12,84,1384030,1182147,119
411,2025-02-08,February,1,False,Nuansa Deodoran,Personal Care,Deodoran,Nuansa,Warung Palembang 18,General Trade,Sumatera Selatan,Palembang,PT Distribusi Jakarta 10,28,701839,543434,230
412,2025-08-27,August,3,False,Harmoni Kecap,Food & Beverage,Kecap,Harmoni,Warung Bekasi 53,General Trade,Jawa Barat,Bekasi,PT Distribusi SumateraSelatan 2,138,1552766,1509080,106
413,2025-08-20,August,3,False,Nuansa Lotion,Personal Care,Lotion,Nuansa,Toko Manado 60,General Trade,Sulawesi,Manado,PT Distribusi Kalimantan 5,31,429252,337500,351
414,2025-06-05,June,2,False,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Warung Jakarta Selatan 91,Modern Trade,Jakarta,Jakarta Selatan,PT Distribusi JawaTimur 12,11,951862,896904,167
415,2025-03-17,March,1,True,Ceria Sampo,Personal Care,Sampo,Ceria,Swalayan Banjarmasin 92,General Trade,Kalimantan,Banjarmasin,PT Distribusi SumateraUtara 4,128,2396756,2080613,346
416,2025-06-03,June,2,False,Ceria Lotion,Personal Care,Lotion,Ceria,Minimarket Binjai 105,General Trade,Sumatera Utara,Binjai,PT Distribusi Kalimantan 3,8,1746143,1652826,284
417,2025-10-09,October,4,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Minimarket Banjarmasin 13,Modern Trade,Kalimantan,Banjarmasin,PT Distribusi Sulawesi 8,27,636334,495026,31
418,2025-04-24,April,2,False,Nuansa Pasta Gigi,Personal Care,Pasta Gigi,Nuansa,Swalayan Semarang 26,Modern Trade,Jawa Tengah,Semarang,PT Distribusi JawaBarat 7,96,2928489,2620905,330
419,2025-02-13,February,1,False,Rumahku Minyak Goreng,Food & Beverage,Minyak Goreng,Rumahku,Swalayan Balikpapan 76,Modern Trade,Kalimantan,Balikpapan,PT Distribusi Kalimantan 5,20,141436,138514,101
420,2025-11-27,November,4,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Warung Manado 104,Modern Trade,Sulawesi,Manado,PT Distribusi Kalimantan 3,24,1440621,1121064,482
421,2025-08-25,August,3,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Warung Jakarta Timur 22,General Trade,Jakarta,Jakarta Timur,PT Distribusi Jakarta 10,111,1706744,1474812,195
422,2025-12-16,December,4,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Warung Jakarta Pusat 23,General Trade,Jakarta,Jakarta Pusat,PT Distribusi SumateraUtara 6,55,834968,679034,228
423,2025-03-18,March,1,True,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Warung Banjarmasin 79,Modern Trade,Kalimantan,Banjarmasin,PT Distribusi Jakarta 10,88,3870834,3165855,210
424,2025-10-09,October,4,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Warung Surabaya 8,General Trade,Jawa Timur,Surabaya,PT Distribusi SumateraSelatan 2,72,1656482,1294647,102
425,2025-11-26,November,4,False,Segar Alam Sabun Cuci Piring,Household,Sabun Cuci Piring,Segar Alam,Toko Jakarta Pusat 68,Modern Trade,Jakarta,Jakarta Pusat,PT Distribusi SumateraUtara 4,140,131914,128954,400
426,2025-07-03,July,3,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Warung Semarang 70,General Trade,Jawa Tengah,Semarang,PT Distribusi Sulawesi 8,89,2422512,2096806,198
427,2025-05-19,May,2,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Minimarket Lubuklinggau 4,General Trade,Sumatera Selatan,Lubuklinggau,PT Distribusi SumateraUtara 6,57,172907,165303,398
428,2025-05-24,May,2,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Warung Manado 104,Modern Trade,Sulawesi,Manado,PT Distribusi Sulawesi 8,136,1549182,1435121,119
429,2025-03-23,March,1,True,Harmoni Sampo,Personal Care,Sampo,Harmoni,Toko Surabaya 32,General Trade,Jawa Timur,Surabaya,PT Distribusi SumateraSelatan 11,86,1635053,1426990,405
430,2025-01-29,January,1,False,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Minimarket Makassar 29,Modern Trade,Sulawesi,Makassar,PT Distribusi Jakarta 10,100,1538158,1484472,432
431,2025-03-30,March,1,True,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Toko Surabaya 31,Modern Trade,Jawa Timur,Surabaya,PT Distribusi Jakarta 10,114,4166479,3468677,302
432,2025-01-15,January,1,False,Rumahku Pewangi Pakaian,Household,Pewangi Pakaian,Rumahku,Warung Magelang 90,General Trade,Jawa Tengah,Magelang,PT Distribusi SumateraUtara 6,146,2413936,1889347,485
433,2025-04-07,April,2,False,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Warung Manado 104,Modern Trade,Sulawesi,Manado,PT Distribusi Sulawesi 8,139,1346262,1064055,19
434,2025-02-16,February,1,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Toko Bekasi 30,Modern Trade,Jawa Barat,Bekasi,PT Distribusi Jakarta 10,57,133584,116362,0
435,2025-06-19,June,2,False,Nuansa Minyak Goreng,Food & Beverage,Minyak Goreng,Nuansa,Swalayan Semarang 26,Modern Trade,Jawa Tengah,Semarang,PT Distribusi Kalimantan 3,88,794320,763595,432
436,2025-06-15,June,2,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Warung Binjai 3,Modern Trade,Sumatera Utara,Binjai,PT Distribusi Kalimantan 3,37,515234,486736,440
437,2025-07-06,July,3,False,Ceria Sampo,Personal Care,Sampo,Ceria,Toko Medan 48,Modern Trade,Sumatera Utara,Medan,PT Distribusi JawaTimur 12,102,2507932,1939226,154
438,2025-06-15,June,2,False,Nuansa Pasta Gigi,Personal Care,Pasta Gigi,Nuansa,Warung Surabaya 21,Modern Trade,Jawa Timur,Surabaya,PT Distribusi JawaTimur 12,112,2731275,2651937,332
439,2025-06-12,June,2,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Warung Jakarta Selatan 91,Modern Trade,Jakarta,Jakarta Selatan,PT Distribusi Jakarta 9,92,986324,890721,417
440,2025-03-31,March,1,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Swalayan Makassar 40,Modern Trade,Sulawesi,Makassar,PT Distribusi JawaTimur 12,76,584137,461978,0
441,2025-12-26,December,4,False,Rumahku Minyak Goreng,Food & Beverage,Minyak Goreng,Rumahku,Toko Bogor 51,Modern Trade,Jawa Barat,Bogor,PT Distribusi Jakarta 10,9,813706,723017,471
442,2025-11-10,November,4,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Toko Medan 82,General Trade,Sumatera Utara,Medan,PT Distribusi Jakarta 10,27,2131150,1667300,381
443,2025-02-09,February,1,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Swalayan Jakarta Pusat 45,Modern Trade,Jakarta,Jakarta Pusat,PT Distribusi SumateraUtara 6,43,2718360,2592292,45
444,2025-12-29,December,4,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Toko Medan 82,General Trade,Sumatera Utara,Medan,PT Distribusi JawaTimur 12,86,1923301,1447516,107
445,2025-05-08,May,2,False,Rumahku Pewangi Pakaian,Household,Pewangi Pakaian,Rumahku,Minimarket Medan 9,General Trade,Sumatera Utara,Medan,PT Distribusi SumateraUtara 6,66,503129,460712,24
446,2025-07-17,July,3,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Warung Bekasi 94,Modern Trade,Jawa Barat,Bekasi,PT Distribusi JawaBarat 7,43,1786522,1542498,193
447,2025-06-29,June,2,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Toko Palembang 49,General Trade,Sumatera Selatan,Palembang,PT Distribusi SumateraSelatan 2,123,2474540,2226400,351
448,2025-04-26,April,2,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Warung Medan 58,Modern Trade,Sumatera Utara,Medan,PT Distribusi SumateraSelatan 2,9,1286936,971144,133
449,2025-02-23,February,1,False,Ceria Sampo,Personal Care,Sampo,Ceria,Minimarket Manado 44,General Trade,Sulawesi,Manado,PT Distribusi Kalimantan 3,97,724882,665700,280
450,2025-02-17,February,1,False,Harmoni Kecap,Food & Beverage,Kecap,Harmoni,Warung Malang 77,General Trade,Jawa Timur,Malang,PT Distribusi Jakarta 10,124,179994,152851,334
451,2025-03-26,March,1,True,Nuansa Minyak Goreng,Food & Beverage,Minyak Goreng,Nuansa,Swalayan Balikpapan 114,Modern Trade,Kalimantan,Balikpapan,PT Distribusi JawaBarat 7,57,384480,297314,105
452,2025-04-08,April,2,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Warung Magelang 90,General Trade,Jawa Tengah,Magelang,PT Distribusi Jakarta 9,139,1162601,1048593,152
453,2025-05-02,May,2,False,Harmoni Sampo,Personal Care,Sampo,Harmoni,Warung Kediri 7,Modern Trade,Jawa Timur,Kediri,PT Distribusi JawaBarat 7,147,2355452,2221583,78
454,2025-01-28,January,1,False,Rumahku Kecap,Food & Beverage,Kecap,Rumahku,Minimarket Jakarta Timur 1,General Trade,Jakarta,Jakarta Timur,PT Distribusi JawaBarat 7,23,1285429,1207655,320
455,2025-11-04,November,4,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Swalayan Semarang 26,Modern Trade,Jawa Tengah,Semarang,PT Distribusi SumateraSelatan 2,7,918023,724587,149
456,2025-02-11,February,1,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Minimarket Magelang 109,Modern Trade,Jawa Tengah,Magelang,PT Distribusi SumateraSelatan 2,79,1717098,1473814,458
457,2025-12-05,December,4,False,Ceria Lotion,Personal Care,Lotion,Ceria,Warung Kediri 12,General Trade,Jawa Timur,Kediri,PT Distribusi SumateraSelatan 11,140,1675406,1327797,453
458,2025-07-15,July,3,False,Rumahku Kecap,Food & Beverage,Kecap,Rumahku,Minimarket Surabaya 24,Modern Trade,Jawa Timur,Surabaya,PT Distribusi Sulawesi 8,12,1154343,982507,134
459,2025-04-26,April,2,False,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Swalayan Malang 35,Modern Trade,Jawa Timur,Malang,PT Distribusi Jakarta 10,16,683887,631237,341
460,2025-02-19,February,1,False,Ceria Sampo,Personal Care,Sampo,Ceria,Warung Balikpapan 86,General Trade,Kalimantan,Balikpapan,PT Distribusi SumateraUtara 6,139,1786385,1738621,301
461,2025-04-27,April,2,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Warung Surabaya 8,General Trade,Jawa Timur,Surabaya,PT Distribusi JawaBarat 7,134,1805870,1755476,351
462,2025-09-01,September,3,False,Rumahku Minyak Goreng,Food & Beverage,Minyak Goreng,Rumahku,Warung Jakarta Selatan 113,General Trade,Jakarta,Jakarta Selatan,PT Distribusi SumateraUtara 4,122,1303476,1001277,462
463,2025-01-18,January,1,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Warung Jakarta Pusat 74,General Trade,Jakarta,Jakarta Pusat,PT Distribusi Jakarta 9,147,2891787,2822481,75
464,2025-03-03,March,1,True,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Warung Medan 58,Modern Trade,Sumatera Utara,Medan,PT Distribusi Kalimantan 3,60,1314223,1230041,64
465,2025-01-22,January,1,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Warung Makassar 11,Modern Trade,Sulawesi,Makassar,PT Distribusi SumateraSelatan 11,112,896910,878408,321
466,2025-03-17,March,1,True,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Warung Malang 77,General Trade,Jawa Timur,Malang,PT Distribusi Kalimantan 5,114,463495,356898,284
467,2025-07-23,July,3,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Toko Makassar 42,Modern Trade,Sulawesi,Makassar,PT Distribusi Kalimantan 5,134,1971650,1894651,6
468,2025-12-25,December,4,False,Nuansa Minyak Goreng,Food & Beverage,Minyak Goreng,Nuansa,Swalayan Balikpapan 76,Modern Trade,Kalimantan,Balikpapan,PT Distribusi Jakarta 9,108,521938,441205,75
469,2025-10-18,October,4,False,Rumahku Minyak Goreng,Food & Beverage,Minyak Goreng,Rumahku,Minimarket Malang 75,Modern Trade,Jawa Timur,Malang,PT Distribusi SumateraSelatan 2,28,2410066,2239662,402
470,2025-05-27,May,2,False,Ceria Pembersih Lantai,Household,Pembersih Lantai,Ceria,Minimarket Jakarta Selatan 69,General Trade,Jakarta,Jakarta Selatan,PT Distribusi SumateraUtara 6,106,1157869,970410,248
471,2025-10-20,October,4,False,Nuansa Minyak Goreng,Food & Beverage,Minyak Goreng,Nuansa,Warung Bandung 61,Modern Trade,Jawa Barat,Bandung,PT Distribusi SumateraSelatan 1,45,1205170,1015577,316
472,2025-11-08,November,4,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Swalayan Semarang 89,General Trade,Jawa Tengah,Semarang,PT Distribusi JawaBarat 7,10,1710075,1632441,169
473,2025-12-20,December,4,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Warung Kediri 7,Modern Trade,Jawa Timur,Kediri,PT Distribusi JawaTimur 12,122,1176524,1125130,10
474,2025-06-22,June,2,False,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Swalayan Makassar 102,General Trade,Sulawesi,Makassar,PT Distribusi Kalimantan 5,80,1225859,1157032,439
475,2025-12-23,December,4,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Minimarket Banjarmasin 13,Modern Trade,Kalimantan,Banjarmasin,PT Distribusi SumateraUtara 4,35,1310306,1276330,226
476,2025-06-14,June,2,False,Ceria Lotion,Personal Care,Lotion,Ceria,Warung Bekasi 94,Modern Trade,Jawa Barat,Bekasi,PT Distribusi JawaBarat 7,23,838259,713857,467
477,2025-07-28,July,3,False,Nuansa Pewangi Pakaian,Household,Pewangi Pakaian,Nuansa,Warung Medan 63,Modern Trade,Sumatera Utara,Medan,PT Distribusi Jakarta 9,96,285744,248172,81
478,2025-02-03,February,1,False,Nuansa Lotion,Personal Care,Lotion,Nuansa,Warung Jakarta Selatan 91,Modern Trade,Jakarta,Jakarta Selatan,PT Distribusi Jakarta 9,104,618956,575331,268
479,2025-10-19,October,4,False,Nuansa Sabun Mandi,Personal Care,Sabun Mandi,Nuansa,Warung Jakarta Pusat 23,General Trade,Jakarta,Jakarta Pusat,PT Distribusi SumateraUtara 4,52,291707,235519,233
480,2025-01-26,January,1,False,Rumahku Kecap,Food & Beverage,Kecap,Rumahku,Warung Jakarta Selatan 91,Modern Trade,Jakarta,Jakarta Selatan,PT Distribusi SumateraUtara 4,71,1594979,1498333,258
481,2025-07-23,July,3,False,Harmoni Deterjen,Household,Deterjen,Harmoni,Toko Makassar 119,General Trade,Sulawesi,Makassar,PT Distribusi SumateraSelatan 2,8,1064761,889786,304
482,2025-08-17,August,3,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Swalayan Balikpapan 112,General Trade,Kalimantan,Balikpapan,PT Distribusi Sulawesi 8,142,1516999,1257861,428
483,2025-05-13,May,2,False,Nuansa Pewangi Pakaian,Household,Pewangi Pakaian,Nuansa,Warung Binjai 107,Modern Trade,Sumatera Utara,Binjai,PT Distribusi JawaTimur 12,24,1245667,942114,25
484,2025-03-25,March,1,True,Ceria Pembersih Lantai,Household,Pembersih Lantai,Ceria,Warung Jakarta Pusat 74,General Trade,Jakarta,Jakarta Pusat,PT Distribusi SumateraUtara 4,79,3871431,3104019,105
485,2025-05-18,May,2,False,Harmoni Deterjen,Household,Deterjen,Harmoni,Warung Bekasi 53,General Trade,Jawa Barat,Bekasi,PT Distribusi Jakarta 9,6,2911353,2189472,466
486,2025-03-09,March,1,True,Harmoni Deterjen,Household,Deterjen,Harmoni,Warung Jakarta Pusat 23,General Trade,Jakarta,Jakarta Pusat,PT Distribusi Jakarta 10,4,1383982,1118326,412
487,2025-06-06,June,2,False,Rumahku Pewangi Pakaian,Household,Pewangi Pakaian,Rumahku,Warung Jakarta Selatan 91,Modern Trade,Jakarta,Jakarta Selatan,PT Distribusi SumateraSelatan 11,71,1827574,1747089,436
488,2025-06-28,June,2,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Minimarket Bogor 33,General Trade,Jawa Barat,Bogor,PT Distribusi SumateraUtara 4,120,1317288,1193140,422
489,2025-11-16,November,4,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Minimarket Malang 75,Modern Trade,Jawa Timur,Malang,PT Distribusi SumateraSelatan 2,2,2195444,2151246,494
490,2025-07-11,July,3,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Swalayan Lubuklinggau 83,Modern Trade,Sumatera Selatan,Lubuklinggau,PT Distribusi Jakarta 10,73,1301898,1181361,246
491,2025-02-02,February,1,False,Harmoni Kecap,Food & Beverage,Kecap,Harmoni,Swalayan Bandung 36,General Trade,Jawa Barat,Bandung,PT Distribusi SumateraSelatan 11,84,1211339,981261,364
492,2025-11-30,November,4,False,Nuansa Lotion,Personal Care,Lotion,Nuansa,Swalayan Bogor 25,Modern Trade,Jawa Barat,Bogor,PT Distribusi Kalimantan 3,133,1057899,1012333,412
493,2025-11-04,November,4,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Minimarket Balikpapan 85,General Trade,Kalimantan,Balikpapan,PT Distribusi SumateraUtara 6,36,156767,141206,151
494,2025-05-13,May,2,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Minimarket Balikpapan 52,Modern Trade,Kalimantan,Balikpapan,PT Distribusi JawaBarat 7,10,2495378,2277920,292
495,2025-04-08,April,2,False,Harmoni Kecap,Food & Beverage,Kecap,Harmoni,Swalayan Makassar 93,Modern Trade,Sulawesi,Makassar,PT Distribusi JawaTimur 12,57,2928626,2556591,401
496,2025-09-01,September,3,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Swalayan Banjarmasin 46,General Trade,Kalimantan,Banjarmasin,PT Distribusi Jakarta 9,77,762975,719750,448
497,2025-10-13,October,4,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Swalayan Bandung 38,General Trade,Jawa Barat,Bandung,PT Distribusi SumateraSelatan 2,121,586636,539946,371
498,2025-10-14,October,4,False,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Toko Makassar 117,General Trade,Sulawesi,Makassar,PT Distribusi Kalimantan 3,86,2794897,2153577,181
499,2025-04-25,April,2,False,Nuansa Pewangi Pakaian,Household,Pewangi Pakaian,Nuansa,Swalayan Balikpapan 112,General Trade,Kalimantan,Balikpapan,PT Distribusi Kalimantan 5,108,1439644,1202803,299
500,2025-05-31,May,2,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Minimarket Magelang 109,Modern Trade,Jawa Tengah,Magelang,PT Distribusi SumateraSelatan 2,121,275137,261179,298
501,2025-10-25,October,4,False,Nuansa Minyak Goreng,Food & Beverage,Minyak Goreng,Nuansa,Swalayan Kediri 10,General Trade,Jawa Timur,Kediri,PT Distribusi Sulawesi 8,50,2149154,1671091,348
502,2025-07-15,July,3,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Minimarket Bandung 39,Modern Trade,Jawa Barat,Bandung,PT Distribusi JawaBarat 7,14,682410,533367,102
503,2025-06-25,June,2,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Minimarket Surabaya 73,General Trade,Jawa Timur,Surabaya,PT Distribusi Sulawesi 8,37,1377008,1305886,92
504,2025-02-11,February,1,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Minimarket Bandung 43,General Trade,Jawa Barat,Bandung,PT Distribusi SumateraSelatan 11,46,1364553,1222550,2
505,2025-08-20,August,3,False,Ceria Lotion,Personal Care,Lotion,Ceria,Minimarket Binjai 27,Modern Trade,Sumatera Utara,Binjai,PT Distribusi Kalimantan 3,148,714525,616351,390
506,2025-02-15,February,1,False,Nuansa Pasta Gigi,Personal Care,Pasta Gigi,Nuansa,Warung Banjarmasin 79,Modern Trade,Kalimantan,Banjarmasin,PT Distribusi JawaBarat 7,110,1741954,1478354,244
507,2025-07-16,July,3,False,Nuansa Sabun Mandi,Personal Care,Sabun Mandi,Nuansa,Minimarket Bogor 5,Modern Trade,Jawa Barat,Bogor,PT Distribusi Jakarta 9,52,1614900,1564056,456
508,2025-06-14,June,2,False,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Warung Binjai 107,Modern Trade,Sumatera Utara,Binjai,PT Distribusi Jakarta 9,49,125145,113337,320
